Period,Org,Org Country,Via,Dst,Dst Country,Mkt Car,Stops,Seats,Miles,Blktm,Departures,Seats_total,Remove,ASMs
2015,REL,AR,"",USH,AR,AR,0,159,814,135,115,18324,,14915736
2015,RES,AR,"",AEP,AR,AR,0,136,491,85,1159,158110,,77632010
2015,RES,AR,"",EZE,AR,AR,0,96,509,80,4,384,,195456
2015,RGA,AR,"",AEP,AR,AR,0,147,1402,192,693,102044,,143065688
2015,RGA,AR,"",EZE,AR,AR,0,148,1382,192,37,5476,,7567832
2015,RGL,AR,"",AEP,AR,AR,0,134,1296,180,1100,147272,,190864512
2015,RGL,AR,USH,AEP,AR,AR,1,146,1296,313,35,5120,,6635520
2015,RGL,AR,"",AEP,AR,LA,0,156,1296,180,216,33672,,43638912
2015,RGL,AR,"",CRD,AR,AR,0,129,410,75,217,28084,,11514440
2015,RGL,AR,CRD,NQN,AR,AR,1,121,876,200,181,21964,,19240464
2015,RGL,AR,"",USH,AR,AR,0,146,227,62,35,5120,,1162240
2015,RHD,AR,"",AEP,AR,AR,0,127,621,104,107,13564,,8423244
2015,RHD,AR,"",EZE,AR,AR,0,131,631,104,3,392,,247352
2015,RLO,AR,"",AEP,AR,8R,0,34,418,100,55,1870,,781660
2015,RLO,AR,VME,AEP,AR,8R,1,34,418,170,42,1428,,596904
2015,RLO,AR,"",VME,AR,8R,0,34,92,30,53,1802,,165784
2015,ROS,AR,"",AEP,AR,8R,0,34,178,54,834,28356,,5047368
2015,ROS,AR,"",AEP,AR,AR,0,96,178,52,338,32448,,5775744
2015,ROS,AR,SFN,AEP,AR,AR,1,96,178,133,5,480,,85440
2015,ROS,AR,"",BRC,AR,AR,0,96,805,135,26,2496,,2009280
2015,ROS,AR,COR,BRC,AR,AR,1,133,805,229,292,38744,,31188920
2015,ROS,AR,"",COR,AR,AR,0,126,228,55,356,44888,,10234464
2015,ROS,AR,"",CRD,AR,8R,0,34,957,314,61,2074,,1984818
2015,ROS,AR,"",EZE,AR,AR,0,97,184,54,347,33780,,6215520
2015,ROS,AR,"",FTE,AR,AR,0,137,1329,190,261,35770,,47538330
2015,ROS,AR,"",IGR,AR,AR,0,107,623,111,134,14384,,8961232
2015,ROS,AR,"",MDQ,AR,8R,0,34,391,100,3,102,,39882
2015,ROS,AR,"",MDZ,AR,AR,0,120,464,101,43,5180,,2403520
2015,ROS,AR,"",SFN,AR,AR,0,96,82,28,5,480,,39360
2015,RSA,AR,"",AEP,AR,AR,0,96,358,70,79,7584,,2715072
2015,RSA,AR,MDQ,AEP,AR,AR,1,96,358,196,280,26880,,9623040
2015,RSA,AR,"",AFA,AR,AR,0,96,270,73,198,19008,,5132160
2015,RSA,AR,"",MDQ,AR,AR,0,96,379,68,82,7872,,2983488
2015,SDE,AR,"",AEP,AR,AR,0,110,584,98,407,44740,,26128160
2015,SFN,AR,"",AEP,AR,8R,0,34,240,69,587,19958,,4789920
2015,SFN,AR,"",AEP,AR,AR,0,96,240,60,296,28416,,6819840
2015,SLA,AR,"",AEP,AR,AR,0,144,792,120,2033,293330,,232317360
2015,SLA,AR,RES,AEP,AR,AR,1,170,792,200,1,170,,134640
2015,SLA,AR,"",AEP,AR,LA,0,156,792,124,940,146568,,116081856
2015,SLA,AR,"",AEP,AR,OY,0,165,792,120,215,35475,,28096200
2015,SLA,AR,"",COR,AR,AR,0,96,452,80,261,25056,,11325312
2015,SLA,AR,AEP,CRD,AR,AR,1,170,1449,327,122,20740,,30052260
2015,SLA,AR,"",EZE,AR,AR,0,148,803,115,1,148,,118844
2015,SLA,AR,"",EZE,AR,LA,0,156,803,124,2,312,,250536
2015,SLA,AR,"",IGR,AR,AR,0,96,690,110,261,25056,,17288640
2015,SLA,AR,COR,IGR,AR,AR,1,185,690,60,61,11285,,7786650
2015,SLA,AR,"",MDZ,AR,AR,0,96,585,103,157,15072,,8817120
2015,SLA,AR,COR,MDZ,AR,AR,1,96,585,190,139,13344,,7806240
2015,SLA,AR,"",RES,AR,AR,0,170,437,75,1,170,,74290
2015,TUC,AR,"",AEP,AR,AR,0,150,664,105,1896,284416,,188852224
2015,TUC,AR,COR,AEP,AR,AR,1,147,664,179,87,12816,,8509824
2015,TUC,AR,"",AEP,AR,LA,0,156,664,104,749,116796,,77552544
2015,TUC,AR,"",COR,AR,AR,0,130,313,63,130,16944,,5303472
2015,TUC,AR,"",EZE,AR,LA,0,156,674,104,3,468,,315432
2015,UAQ,AR,"",AEP,AR,AR,0,115,614,92,923,106352,,65300128
2015,UAQ,AR,MDZ,AEP,AR,LA,1,156,614,175,246,38364,,23555496
2015,UAQ,AR,"",EZE,AR,AR,0,96,613,92,1,96,,58848
2015,UAQ,AR,"",MDZ,AR,LA,0,156,88,40,246,38364,,3376032
2015,USH,AR,"",AEP,AR,AR,0,167,1479,208,1000,167152,,247217808
2015,USH,AR,FTE,AEP,AR,AR,1,166,1479,303,289,48080,,71110320
2015,USH,AR,"",AEP,AR,LA,0,156,1479,201,506,78900,,116693100
2015,USH,AR,FTE,AEP,AR,LA,1,156,1479,304,66,10296,,15227784
2015,USH,AR,FTE,BRC,AR,AR,1,165,954,234,152,25048,,23895792
2015,USH,AR,"",EZE,AR,AR,0,258,1459,208,283,72940,,106419460
2015,USH,AR,FTE,EZE,AR,AR,1,160,1459,293,247,39422,,57516698
2015,USH,AR,"",FTE,AR,AR,0,166,352,85,611,101516,,35733632
2015,USH,AR,"",FTE,AR,LA,0,156,352,80,66,10296,,3624192
2015,USH,AR,"",REL,AR,AR,0,159,814,130,115,18324,,14915736
2015,USH,AR,"",RGL,AR,AR,0,146,227,65,35,5120,,1162240
2015,VDM,AR,"",AEP,AR,AR,0,96,502,98,104,9984,,5011968
2015,VDM,AR,MDQ,AEP,AR,AR,1,96,502,189,271,26016,,13060032
2015,VDM,AR,"",BHI,AR,AR,0,96,154,25,36,3456,,532224
2015,VDM,AR,MDQ,EZE,AR,AR,1,96,483,156,1,96,,46368
2015,VDM,AR,"",MDQ,AR,AR,0,96,352,66,64,6144,,2162688
2015,VDM,AR,"",REL,AR,AR,0,96,199,60,172,16512,,3285888
2015,VLG,AR,"",AEP,AR,8R,0,34,200,60,62,2108,,421600
2015,VME,AR,"",AEP,AR,8R,0,34,402,110,94,3196,,1284792
2015,VME,AR,LUQ,AEP,AR,8R,1,34,402,180,11,374,,150348
2015,VME,AR,"",LUQ,AR,8R,0,34,64,23,40,1360,,87040
2015,AEP,AR,"",VVI,BO,AR,0,110,1204,185,298,32924,,39640496
2015,EZE,AR,VVI,CBB,BO,OB,1,125,1290,294,468,58416,,75356640
2015,EZE,AR,"",VVI,BO,AR,0,148,1219,185,268,39570,,48235830
2015,EZE,AR,"",VVI,BO,OB,0,125,1219,170,468,58416,,71209104
2015,SLA,AR,VVI,CBB,BO,OB,1,122,515,185,1,122,,62830
2015,SLA,AR,"",TJA,BO,Z8,0,50,233,50,112,5600,,1304800
2015,SLA,AR,"",VVI,BO,OB,0,122,520,90,106,12932,,6724640
2015,SLA,AR,TJA,VVI,BO,Z8,1,50,520,138,112,5600,,2912000
2015,AEP,AR,"",BPS,BR,AR,0,170,1730,235,8,1360,,2352800
2015,AEP,AR,"",CNF,BR,AR,0,96,1356,190,44,4224,,5727744
2015,AEP,AR,"",CWB,BR,AR,0,96,832,132,240,23040,,19169280
2015,AEP,AR,"",FLN,BR,AR,0,139,751,120,145,20212,,15179212
2015,AEP,AR,"",GIG,BR,AR,0,145,1223,180,866,125596,,153603908
2015,AEP,AR,"",GRU,BR,AR,0,118,1052,165,1445,170334,,179191368
2015,AEP,AR,LGS,GRU,BR,AR,1,148,1052,425,4,592,,622784
2015,AEP,AR,"",GRU,BR,G3,0,170,1052,159,1095,186150,,195829800
2015,AEP,AR,"",GRU,BR,JJ,0,166,1052,159,1095,181494,,190931688
2015,AEP,AR,"",POA,BR,AR,0,96,526,95,393,37780,,19872280
2015,BRC,AR,"",GRU,BR,AR,0,170,1879,255,5,850,,1597150
2015,COR,AR,"",FLN,BR,AR,0,96,973,145,9,864,,840672
2015,COR,AR,SCL,FLN,BR,LA,1,156,973,365,1,156,,151788
2015,COR,AR,"",GIG,BR,G3,0,170,1413,191,156,26468,,37399284
2015,COR,AR,"",GRU,BR,G3,0,154,1214,174,172,26536,,32214704
2015,COR,AR,"",GRU,BR,JJ,0,166,1214,176,352,58260,,70727640
2015,EZE,AR,"",BPS,BR,AR,0,170,1748,235,23,3910,,6834680
2015,EZE,AR,"",BPS,BR,LA,0,156,1748,250,1,156,,272688
2015,EZE,AR,"",BSB,BR,AR,0,96,1464,210,219,21024,,30779136
2015,EZE,AR,"",BSB,BR,G3,0,170,1464,234,105,17850,,26132400
2015,EZE,AR,"",BSB,BR,JJ,0,158,1464,211,101,15996,,23418144
2015,EZE,AR,"",CNF,BR,AR,0,97,1374,190,206,19902,,27345348
2015,EZE,AR,"",CWB,BR,AR,0,96,850,132,22,2112,,1795200
2015,EZE,AR,"",CWB,BR,G3,0,170,850,140,202,34340,,29189000
2015,EZE,AR,"",FLN,BR,G3,0,170,768,118,365,62050,,47654400
2015,EZE,AR,"",FOR,BR,G3,0,170,2498,324,52,8840,,22082320
2015,EZE,AR,"",GIG,BR,AR,0,147,1240,180,605,88656,,109933440
2015,EZE,AR,"",GIG,BR,EK,0,296,1240,171,365,108178,,134140720
2015,EZE,AR,"",GIG,BR,G3,0,166,1240,183,261,43356,,53761440
2015,EZE,AR,"",GIG,BR,JJ,0,169,1240,182,321,54204,,67212960
2015,EZE,AR,"",GIG,BR,PZ,0,156,1240,183,183,28524,,35369760
2015,EZE,AR,"",GRU,BR,4M,0,150,1070,220,2,300,,321000
2015,EZE,AR,"",GRU,BR,AR,0,97,1070,165,230,22258,,23816060
2015,EZE,AR,"",GRU,BR,G3,0,170,1070,165,677,115038,,123090660
2015,EZE,AR,"",GRU,BR,JJ,0,187,1070,171,549,102503,,109678210
2015,EZE,AR,ASU,GRU,BR,JJ,1,174,1070,323,110,19140,,20479800
2015,EZE,AR,"",GRU,BR,LA,0,157,1070,162,687,107628,,115161960
2015,EZE,AR,"",GRU,BR,PZ,0,156,1070,172,181,28236,,30212520
2015,EZE,AR,"",GRU,BR,QR,0,259,1070,157,366,94794,,101429580
2015,EZE,AR,"",GRU,BR,TK,0,337,1070,167,365,123005,,131615350
2015,EZE,AR,"",NAT,BR,G3,0,170,2490,310,25,4250,,10582500
2015,EZE,AR,"",POA,BR,AR,0,98,543,95,308,30224,,16411632
2015,EZE,AR,"",POA,BR,G3,0,163,543,96,366,59646,,32387778
2015,EZE,AR,"",REC,BR,JJ,0,166,2374,305,49,8124,,19286376
2015,EZE,AR,"",SSA,BR,AR,0,166,1971,265,331,55060,,108523260
2015,EZE,AR,"",SSA,BR,G3,0,170,1971,262,65,11050,,21779550
2015,LGS,AR,"",GRU,BR,AR,0,148,1613,250,4,592,,954896
2015,MDZ,AR,"",GRU,BR,G3,0,145,1502,199,50,7252,,10892504
2015,ROS,AR,"",GIG,BR,G3,0,170,1275,170,52,8840,,11271000
2015,ROS,AR,"",GRU,BR,G3,0,156,1088,166,135,21052,,22904576
2015,ROS,AR,"",GRU,BR,JJ,0,165,1088,174,352,58212,,63334656
2015,EZE,AR,SCL,YYZ,CA,AC,1,260,5579,875,262,68054,,379673266
2015,AEP,AR,"",SCL,CL,AR,0,101,713,135,1218,122636,,87439468
2015,AEP,AR,"",SCL,CL,LA,0,155,713,145,1095,169288,,120702344
2015,COR,AR,"",SCL,CL,LA,0,154,410,95,475,73344,,30071040
2015,EZE,AR,"",SCL,CL,AC,0,260,707,136,262,68054,,48114178
2015,EZE,AR,"",SCL,CL,AR,0,101,707,135,550,55534,,39262538
2015,EZE,AR,"",SCL,CL,H2,0,124,707,139,938,116312,,82232584
2015,EZE,AR,"",SCL,CL,KL,0,425,707,130,195,82875,,58592625
2015,EZE,AR,"",SCL,CL,LA,0,164,707,163,2403,394171,,278678897
2015,MDZ,AR,"",SCL,CL,LA,0,152,122,60,863,131516,,16044952
2015,RGL,AR,"",PUQ,CL,LA,0,156,116,42,12,1872,,217152
2015,RGL,AR,PUQ,SCL,CL,LA,1,156,1260,308,12,1872,,2358720
2015,SLA,AR,"",IQQ,CL,LA,0,156,421,85,16,2496,,1050816
2015,SLA,AR,IQQ,SCL,CL,LA,1,156,670,294,16,2496,,1672320
2015,EZE,AR,"",BAQ,CO,AR,0,170,3330,450,2,340,,1132200
2015,EZE,AR,"",BOG,CO,AR,0,274,2911,385,201,55000,,160105000
2015,EZE,AR,"",BOG,CO,AV,0,251,2911,386,209,52448,,152676128
2015,EZE,AR,"",CCC,CU,CU,0,261,4162,525,52,13572,,56486664
2015,EZE,AR,CCS,HAV,CU,AR,1,170,4287,670,25,4250,,18219750
2015,EZE,AR,CCC,HAV,CU,CU,1,261,4287,655,54,14096,,60429552
2015,EZE,AR,"",SNU,CU,CU,0,262,4198,535,2,524,,2199752
2015,EZE,AR,"",FRA,DE,LH,0,362,7142,800,361,130682,,933330844
2015,EZE,AR,"",PUJ,DO,4M,0,221,3742,470,52,11492,,43003064
2015,EZE,AR,CCS,PUJ,DO,AR,1,170,3742,570,157,26690,,99873980
2015,EZE,AR,"",GYE,EC,LA,0,136,2640,375,62,8432,,22260480
2015,EZE,AR,SCL,GYE,EC,LA,1,136,2640,584,80,10868,,28691520
2015,EZE,AR,"",UIO,EC,EQ,0,145,2719,354,367,53254,,144797626
2015,EZE,AR,SCL,UIO,EC,LA,1,136,2719,560,25,3400,,9244600
2015,EZE,AR,"",BCN,ES,AR,0,280,6507,760,227,63528,,413376696
2015,EZE,AR,LHR,BCN,ES,AR,1,280,6507,1100,18,5040,,32795280
2015,EZE,AR,"",MAD,ES,AR,0,272,6263,735,356,96992,,607460896
2015,EZE,AR,"",MAD,ES,IB,0,329,6263,721,686,225941,,1415068483
2015,EZE,AR,"",MAD,ES,UX,0,299,6263,741,367,109733,,687257779
2015,RGL,AR,"",MPN,FK,LA,0,156,464,94,12,1872,,868608
2015,EZE,AR,"",CDG,FR,AF,0,253,6892,779,365,92227,,635628484
2015,EZE,AR,"",LHR,GB,AR,0,280,6916,865,18,5040,,34856640
2015,EZE,AR,"",LHR,GB,BA,0,297,6916,799,306,90882,,628539912
2015,EZE,AR,"",FCO,IT,AR,0,280,6927,815,189,52904,,366466008
2015,EZE,AR,"",FCO,IT,AZ,0,293,6927,779,365,106945,,740808015
2015,EZE,AR,"",CUN,MX,AR,0,280,4281,541,175,49000,,209769000
2015,EZE,AR,CCS,CUN,MX,AR,1,170,4281,677,58,9860,,42210660
2015,EZE,AR,"",MEX,MX,AM,0,217,4593,607,458,99269,,455942517
2015,EZE,AR,"",AMS,NL,KL,0,408,7117,797,196,79876,,568477492
2015,EZE,AR,"",AKL,NZ,NZ,0,304,6405,811,13,3952,,25312560
2015,COR,AR,"",PTY,PA,CM,0,155,2963,388,365,56575,,167631725
2015,EZE,AR,"",PTY,PA,CM,0,155,3322,440,886,137330,,456210260
2015,COR,AR,"",LIM,PE,LA,0,156,1564,239,365,56916,,89016624
2015,EZE,AR,"",LIM,PE,AR,0,169,1957,296,365,61852,,121044364
2015,EZE,AR,"",LIM,PE,AV,0,217,1957,283,735,159216,,311585712
2015,EZE,AR,"",LIM,PE,LA,0,194,1957,293,1101,213434,,417690338
2015,AEP,AR,"",ASU,PY,AR,0,124,645,115,367,45528,,29365560
2015,EZE,AR,"",ASU,PY,AR,0,127,664,115,368,46692,,31003488
2015,EZE,AR,"",ASU,PY,JJ,0,174,664,119,110,19140,,12708960
2015,EZE,AR,"",ASU,PY,PZ,0,156,664,116,564,87942,,58393488
2015,EZE,AR,GRU,DOH,QA,QR,1,259,8283,1047,365,94535,,783033405
2015,EZE,AR,GRU,IST,TR,TK,1,337,7611,1007,365,123005,,936191055
2015,COR,AR,"",MIA,US,AR,0,275,4082,540,47,12920,,52739440
2015,EZE,AR,"",ATL,US,DL,0,215,5014,626,365,78504,,393619056
2015,EZE,AR,"",DFW,US,AA,0,248,5298,661,333,82647,,437863806
2015,EZE,AR,"",IAH,US,UA,0,199,5075,634,365,72624,,368566800
2015,EZE,AR,"",JFK,US,AA,0,247,5299,650,365,90155,,477731345
2015,EZE,AR,"",JFK,US,AR,0,264,5299,664,357,94248,,499420152
2015,EZE,AR,SCL,JFK,US,LA,1,245,5299,916,365,89410,,473783590
2015,EZE,AR,ATL,LAX,US,DL,1,215,6123,1087,364,78296,,479406408
2015,EZE,AR,LIM,LAX,US,LA,1,214,6123,921,284,60776,,372131448
2015,EZE,AR,"",MIA,US,4M,0,221,4420,565,365,80665,,356539300
2015,EZE,AR,PUJ,MIA,US,4M,1,221,4420,718,52,11492,,50794640
2015,EZE,AR,"",MIA,US,AA,0,247,4420,554,754,186238,,823171960
2015,EZE,AR,"",MIA,US,AR,0,270,4420,550,691,186872,,825974240
2015,AEP,AR,"",MVD,UY,5Q,0,46,136,50,221,10166,,1382576
2015,AEP,AR,"",MVD,UY,AR,0,100,136,45,1681,167392,,22765312
2015,AEP,AR,PDP,MVD,UY,AR,1,185,136,185,86,15910,,2163760
2015,AEP,AR,"",MVD,UY,Z8,0,50,136,45,44,2222,,302192
2015,AEP,AR,"",PDP,UY,5Q,0,46,188,56,109,5014,,942632
2015,AEP,AR,"",PDP,UY,AR,0,127,188,54,727,92584,,17405792
2015,EZE,AR,"",MVD,UY,5Q,0,46,142,50,90,4140,,587880
2015,EZE,AR,"",MVD,UY,AF,0,253,142,50,362,91430,,12983060
2015,EZE,AR,"",MVD,UY,AR,0,96,142,53,385,37012,,5255704
2015,ROS,AR,"",PDP,UY,8R,0,34,352,87,51,1734,,610368
2015,EZE,AR,"",CCS,VE,AR,0,170,3184,425,334,56780,,180787520
2015,EZE,AR,"",CCS,VE,V0,0,297,3184,420,160,47459,,151109456
2015,AUA,AW,"",BON,BQ,7I,0,50,119,45,364,18200,,2165800
2015,AUA,AW,"",GRU,BR,G3,0,170,2946,385,9,1530,,4507380
2015,AUA,AW,CCS,GRU,BR,G3,1,170,2946,497,98,16660,,49080360
2015,AUA,AW,"",MAO,BR,8I,0,80,1272,180,101,8094,,10295568
2015,AUA,AW,"",YUL,CA,WG,0,189,2287,314,12,2268,,5186916
2015,AUA,AW,"",YYZ,CA,AC,0,121,2227,318,69,8362,,18622174
2015,AUA,AW,"",YYZ,CA,WG,0,189,2227,315,89,16821,,37460367
2015,AUA,AW,"",YYZ,CA,WS,0,147,2227,318,74,10874,,24216398
2015,AUA,AW,"",BOG,CO,AV,0,147,608,110,365,53700,,32649600
2015,AUA,AW,"",BOG,CO,LA,0,156,608,116,104,16218,,9860544
2015,AUA,AW,"",MDE,CO,8I,0,78,573,90,53,4134,,2368782
2015,AUA,AW,"",CUR,CW,7I,0,54,74,36,2740,147094,,10884956
2015,AUA,AW,BON,CUR,CW,7I,1,50,74,105,312,15600,,1154400
2015,AUA,AW,"",CUR,CW,8I,0,150,74,30,1,150,,11100
2015,AUA,AW,"",JBQ,DO,N3,0,19,418,120,157,2983,,1246894
2015,AUA,AW,"",LRM,DO,7I,0,152,417,80,7,1064,,443688
2015,AUA,AW,"",SDQ,DO,7N,0,111,409,75,87,9700,,3967300
2015,AUA,AW,"",SDQ,DO,8I,0,79,409,84,53,4206,,1720254
2015,AUA,AW,BOG,GYE,EC,AV,1,146,1217,392,228,33390,,40635630
2015,AUA,AW,"",UIO,EC,8I,0,78,1048,150,19,1482,,1553136
2015,AUA,AW,"",GEO,GY,8I,0,78,901,135,109,8502,,7660302
2015,AUA,AW,JBQ,PAP,HT,N3,1,19,445,202,96,1824,,811680
2015,AUA,AW,"",AMS,NL,KL,0,269,4891,555,15,4037,,19744967
2015,AUA,AW,BON,AMS,NL,KL,1,244,4891,676,247,60364,,295240324
2015,AUA,AW,"",AMS,NL,OR,0,249,4891,601,117,29130,,142474830
2015,AUA,AW,CUR,AMS,NL,OR,1,248,4891,744,91,22530,,110194230
2015,AUA,AW,"",PTY,PA,AG,0,150,679,132,200,30000,,20370000
2015,AUA,AW,"",PTY,PA,CM,0,96,679,129,528,50723,,34440917
2015,AUA,AW,"",PBM,SR,8I,0,90,1121,165,156,14040,,15738840
2015,AUA,AW,"",PBM,SR,PY,0,126,1121,162,154,19404,,21751884
2015,AUA,AW,SDQ,SXM,SX,8I,1,79,597,216,53,4206,,2510982
2015,AUA,AW,ORD,ALB,US,UA,1,167,2100,650,2,334,,701400
2015,AUA,AW,"",ATL,US,DL,0,167,1718,254,409,68268,,117284424
2015,AUA,AW,ORD,ATL,US,UA,1,167,1718,528,8,1336,,2295248
2015,AUA,AW,"",ATL,US,WN,0,143,1718,256,9,1287,,2211066
2015,AUA,AW,"",BOS,US,B6,0,150,2062,294,416,62400,,128668800
2015,AUA,AW,ORD,BOS,US,UA,1,167,2062,486,8,1336,,2754832
2015,AUA,AW,ORD,BWI,US,UA,1,160,1886,582,2,319,,601634
2015,AUA,AW,"",BWI,US,WN,0,143,1886,281,316,45188,,85224568
2015,AUA,AW,IAH,CLE,US,UA,1,167,2119,617,2,334,,707746
2015,AUA,AW,"",CLT,US,AA,0,184,1710,255,82,15121,,25856910
2015,AUA,AW,"",CLT,US,US,0,159,1710,253,371,59008,,100903680
2015,AUA,AW,ORD,DCA,US,UA,1,167,1870,521,2,334,,624580
2015,AUA,AW,IAD,DEN,US,UA,1,167,2828,613,6,1002,,2833656
2015,AUA,AW,ORD,DTW,US,UA,1,167,2202,587,6,1002,,2206404
2015,AUA,AW,"",EWR,US,UA,0,169,1962,298,548,92580,,181641960
2015,AUA,AW,ORD,EWR,US,UA,1,164,1962,598,5,820,,1608840
2015,AUA,AW,"",FLL,US,NK,0,158,1145,187,52,8205,,9394725
2015,AUA,AW,"",HOU,US,WN,0,143,2004,292,34,4862,,9743448
2015,AUA,AW,"",IAD,US,UA,0,164,1881,272,80,13120,,24678720
2015,AUA,AW,ORD,IAD,US,UA,1,167,1881,586,4,668,,1256508
2015,AUA,AW,"",IAH,US,UA,0,165,2020,290,100,16490,,33309800
2015,AUA,AW,IAD,IAH,US,UA,1,164,2020,604,13,2126,,4294520
2015,AUA,AW,"",JFK,US,B6,0,163,1956,286,614,100080,,195756480
2015,AUA,AW,"",JFK,US,DL,0,160,1956,293,369,59096,,115591776
2015,AUA,AW,ORD,LAS,US,UA,1,167,3235,689,26,4342,,14046370
2015,AUA,AW,IAD,LAX,US,UA,1,167,3370,779,85,14165,,47736050
2015,AUA,AW,"",LGA,US,DL,0,153,1966,295,37,5650,,11107900
2015,AUA,AW,CLT,MCO,US,AA,1,219,1318,445,1,219,,288642
2015,AUA,AW,IAD,MCO,US,UA,1,162,1318,519,15,2430,,3202740
2015,AUA,AW,"",MCO,US,WN,0,143,1318,211,365,52195,,68793010
2015,AUA,AW,"",MIA,US,8I,0,150,1135,180,371,55650,,63162750
2015,AUA,AW,"",MIA,US,AA,0,150,1135,183,1045,156750,,177911250
2015,AUA,AW,PHL,MIA,US,AA,1,219,1135,537,2,438,,497130
2015,AUA,AW,"",MIA,US,AG,0,150,1135,198,101,15150,,17195250
2015,AUA,AW,"",MIA,US,PY,0,126,1135,180,156,19656,,22309560
2015,AUA,AW,EWR,MSY,US,UA,1,167,1770,602,1,167,,295590
2015,AUA,AW,"",ORD,US,UA,0,166,2301,346,144,23913,,55023813
2015,AUA,AW,IAD,ORD,US,UA,1,167,2301,472,1,167,,384267
2015,AUA,AW,ORD,PDX,US,UA,1,162,3816,739,3,486,,1854576
2015,AUA,AW,"",PHL,US,AA,0,185,1916,283,39,7208,,13810528
2015,AUA,AW,"",PHL,US,US,0,170,1916,278,167,28458,,54525528
2015,AUA,AW,ORD,PHX,US,UA,1,167,3007,685,4,668,,2008676
2015,AUA,AW,ORD,PIT,US,UA,1,167,2029,581,3,501,,1016529
2015,AUA,AW,ORD,RDU,US,UA,1,167,1703,618,1,167,,284401
2015,AUA,AW,ORD,SAN,US,UA,1,167,3282,685,8,1336,,4384752
2015,AUA,AW,IAH,SAT,US,UA,1,167,2169,556,4,668,,1448892
2015,AUA,AW,ORD,SFO,US,UA,1,167,3648,732,2,334,,1218432
2015,AUA,AW,ORD,SMF,US,UA,1,167,3625,701,1,167,,605375
2015,AUA,AW,ORD,SNA,US,UA,1,162,3336,698,3,486,,1621296
2015,AUA,AW,"",BRM,VE,8I,0,150,175,60,12,1800,,315000
2015,AUA,AW,"",CCS,VE,8I,0,150,242,60,103,15450,,3738900
2015,AUA,AW,"",CCS,VE,9V,0,108,242,60,176,19008,,4599936
2015,AUA,AW,"",CCS,VE,G3,0,170,242,87,98,16660,,4031720
2015,AUA,AW,MAR,CCS,VE,QL,1,150,242,390,2,300,,72600
2015,AUA,AW,"",CCS,VE,R7,0,150,242,90,313,46950,,11361900
2015,AUA,AW,"",LSP,VE,3P,0,36,51,25,107,3852,,196452
2015,AUA,AW,"",MAR,VE,3P,0,36,177,55,29,1044,,184788
2015,AUA,AW,"",MAR,VE,8I,0,150,177,50,80,12000,,2124000
2015,AUA,AW,"",MAR,VE,9V,0,108,177,50,196,21168,,3746736
2015,AUA,AW,"",MAR,VE,AG,0,150,177,64,273,40950,,7248150
2015,AUA,AW,VLN,MAR,VE,QL,1,150,177,370,4,600,,106200
2015,AUA,AW,"",PBL,VE,9V,0,108,191,45,12,1296,,247536
2015,AUA,AW,"",VLN,VE,8I,0,150,215,60,150,22500,,4837500
2015,AUA,AW,"",VLN,VE,9V,0,108,215,50,189,20412,,4388580
2015,AUA,AW,"",VLN,VE,AG,0,150,215,64,285,42750,,9191250
2015,BGI,BB,"",ANU,AG,BW,0,154,319,65,72,11088,,3537072
2015,BGI,BB,POS,ANU,AG,BW,1,154,319,190,32,4928,,1572032
2015,BGI,BB,"",ANU,AG,LI,0,61,319,85,814,49534,,15801346
2015,BGI,BB,DOM,ANU,AG,LI,1,63,319,141,352,22224,,7089456
2015,BGI,BB,"",GRU,BR,G3,0,170,2668,355,52,8840,,23585120
2015,BGI,BB,"",NAS,BS,UP,0,120,1431,210,1,120,,171720
2015,BGI,BB,"",YUL,CA,AC,0,122,2388,338,52,6344,,15149472
2015,BGI,BB,"",YYZ,CA,AC,0,168,2427,344,366,61608,,149522616
2015,BGI,BB,"",YYZ,CA,WS,0,136,2427,351,208,28318,,68727786
2015,BGI,BB,"",BOG,CO,AV,0,100,1153,188,9,900,,1037700
2015,BGI,BB,"",FRA,DE,DE,0,270,4555,566,92,24840,,113146200
2015,BGI,BB,"",DOM,DM,LI,0,58,209,60,483,28094,,5871646
2015,BGI,BB,ANU,DOM,DM,LI,1,72,209,175,196,14034,,2933106
2015,BGI,BB,"",GLA,GB,MT,0,267,4142,520,5,1335,,5529570
2015,BGI,BB,"",GLA,GB,TCX,0,321,4142,520,2,642,,2659164
2015,BGI,BB,"",LGW,GB,BA,0,297,4197,484,441,130977,,549710469
2015,BGI,BB,"",LGW,GB,VS,0,299,4197,501,364,108920,,457137240
2015,BGI,BB,"",MAN,GB,MT,0,267,4160,510,16,4272,,17771520
2015,BGI,BB,"",MAN,GB,TCX,0,310,4160,508,8,2482,,10325120
2015,BGI,BB,"",MAN,GB,VS,0,455,4160,482,66,30030,,124924800
2015,BGI,BB,"",GND,GD,LI,0,56,171,54,988,55016,,9407736
2015,BGI,BB,"",PTP,GP,LI,0,72,258,65,7,504,,130032
2015,BGI,BB,DOM,PTP,GP,LI,1,52,258,117,182,9542,,2461836
2015,BGI,BB,"",OGL,GY,LI,0,63,442,120,546,34528,,15261376
2015,BGI,BB,POS,OGL,GY,LI,1,46,442,180,36,1656,,731952
2015,BGI,BB,"",KIN,JM,BW,0,154,1198,180,36,5544,,6641712
2015,BGI,BB,ANU,KIN,JM,BW,1,154,1198,274,193,29722,,35606956
