Period,Org,Dst,Mkt Car,Stops,Seats,Miles,Blktm,Departures,Seats,Remove,ASMs
2015,SNU,YUL,CU,0,180,1625,232,80,14370,,23351250
2015,SNU,YUL,TS,0,210,1625,222,207,43379,,70490875
2015,SNU,YUL,WG,0,189,1625,222,249,47061,,76474125
2015,SNU,YVR,WG,0,189,2981,434,19,3591,,10704771
2015,SNU,YWG,WG,0,189,2113,304,18,3402,,7188426
2015,SNU,YXE,WG,0,189,2492,360,16,3024,,7535808
2015,SNU,YXU,TS,0,141,1420,197,10,1407,,1997940
2015,SNU,YXU,WG,0,189,1420,216,20,3780,,5367600
2015,SNU,YYC,TS,0,126,2686,385,1,126,,338436
2015,SNU,YYC,WG,0,189,2686,391,36,6804,,18275544
2015,SNU,YYZ,AC,0,120,1463,218,93,11164,,16332932
2015,SNU,YYZ,C6,0,180,1463,223,56,10080,,14747040
2015,SNU,YYZ,CU,0,178,1463,223,87,15518,,22702834
2015,SNU,YYZ,TS,0,207,1463,219,120,24861,,36371643
2015,SNU,YYZ,WG,0,189,1463,214,318,60102,,87929226
2015,SNU,YYZ,WS,0,152,1463,218,92,13952,,20411776
2015,SOM,CCS,V0,0,98,224,50,335,32830,,7353920
2015,SRE,CBB,8J,0,82,123,35,22,1804,,221892
2015,SRE,CBB,OB,0,122,123,30,622,75884,,9333732
2015,SRE,LPB,8J,0,82,257,60,10,820,,210740
2015,SRE,LPB,OB,0,122,257,50,256,31232,,8026624
2015,SRE,LPB,Z8,0,50,257,40,700,35000,,8995000
2015,SRE,SRZ,A4,0,19,161,51,180,3420,,550620
2015,SRE,VVI,8J,0,82,169,40,22,1804,,304876
2015,SRE,VVI,OB,0,122,169,35,284,34648,,5855512
2015,SRE,VVI,Z8,0,50,169,30,793,39650,,6700850
2015,SRZ,BYC,A4,0,19,288,70,83,1577,,454176
2015,SRZ,LPB,A4,0,19,342,75,83,1577,,539334
2015,SRZ,ORU,A4,0,19,256,60,83,1577,,403712
2015,SRZ,POI,A4,0,19,205,60,83,1577,,323285
2015,SRZ,PSZ,A4,0,19,359,90,83,1577,,566143
2015,SRZ,TDD,A4,0,19,235,60,360,6840,,1607400
2015,SRZ,TJA,A4,0,19,277,75,180,3420,,947340
2015,SSA,AJU,AD,0,70,157,58,319,22330,,3505810
2015,SSA,AJU,G3,0,169,157,54,668,112884,,17722788
2015,SSA,AJU,O6,0,140,157,53,351,49266,,7734762
2015,SSA,BPS,2Z,0,72,249,68,34,2448,,609552
2015,SSA,BPS,AD,0,73,249,78,662,48452,,12064548
2015,SSA,BPS,G3,0,167,249,56,130,21684,,5399316
2015,SSA,BRA,2Z,0,72,454,110,538,38736,,17586144
2015,SSA,BRA,AD,0,70,454,121,212,14840,,6737360
2015,SSA,BSB,AD,0,118,673,125,2,236,,158828
2015,SSA,BSB,G3,0,168,673,121,1133,189854,,127771742
2015,SSA,BSB,JJ,0,177,673,118,1555,275294,,185272862
2015,SSA,BSB,O6,0,150,673,115,708,105887,,71261951
2015,SSA,CGH,AD,0,118,919,138,33,3894,,3578586
2015,SSA,CGH,G3,0,167,919,155,846,141688,,130211272
2015,SSA,CGH,JJ,0,160,919,156,687,109944,,101038536
2015,SSA,CGH,O6,0,144,919,149,420,60622,,55711618
2015,SSA,CNF,AD,0,118,596,109,796,93820,,55916720
2015,SSA,CNF,G3,0,169,596,108,1317,222460,,132586160
2015,SSA,CNF,JJ,0,166,596,101,365,60498,,36056808
2015,SSA,CPV,G3,0,170,422,80,181,30770,,12984940
2015,SSA,CWB,AD,0,118,1121,190,2,236,,264556
2015,SSA,CWB,G3,0,160,1121,175,26,4160,,4663360
2015,SSA,CWB,JJ,0,171,1121,174,91,15600,,17487600
2015,SSA,EZE,AR,0,166,1971,290,329,54720,,107853120
2015,SSA,EZE,G3,0,170,1971,270,65,11050,,21779550
2015,SSA,EZE,LA,0,156,1971,290,1,156,,307476
2015,SSA,FEC,AD,0,70,62,47,9,630,,39060
2015,SSA,FOR,G3,0,170,630,98,733,124532,,78455160
2015,SSA,FOR,JJ,0,184,630,104,680,125272,,78921360
2015,SSA,FOR,O6,0,132,630,97,52,6856,,4319280
2015,SSA,FRA,DE,0,270,5186,632,52,14040,,72811440
2015,SSA,GIG,G3,0,166,756,137,2071,344348,,260327088
2015,SSA,GIG,JJ,0,194,756,130,1256,244264,,184663584
2015,SSA,GIG,O6,0,156,756,133,1440,225316,,170338896
2015,SSA,GRU,AD,0,118,901,157,586,69100,,62259100
2015,SSA,GRU,G3,0,168,901,158,1818,304796,,274621196
2015,SSA,GRU,JJ,0,201,901,153,2751,553912,,499074712
2015,SSA,GRU,O6,0,162,901,156,2177,352266,,317391666
2015,SSA,GYN,AD,0,118,771,118,1,118,,90978
2015,SSA,GYN,G3,0,170,771,120,15,2550,,1966050
2015,SSA,IOS,AD,0,96,139,56,676,64708,,8994412
2015,SSA,IOS,G3,0,144,139,48,365,52560,,7305840
2015,SSA,IOS,O6,0,123,139,39,357,43828,,6092092
2015,SSA,JPA,AD,0,70,459,120,313,21910,,10056690
2015,SSA,JPA,JJ,0,169,459,84,177,29910,,13728690
2015,SSA,LDB,G3,0,144,1105,170,3,432,,477360
2015,SSA,LEC,AD,0,70,200,65,114,7980,,1596000
2015,SSA,LIS,TP,0,263,4034,492,310,81563,,329025142
2015,SSA,MAD,UX,0,296,4305,528,155,45942,,197780310
2015,SSA,MCZ,AD,0,70,290,85,12,840,,243600
2015,SSA,MCZ,G3,0,170,290,63,865,146634,,42523860
2015,SSA,MCZ,O6,0,162,290,64,356,57540,,16686600
2015,SSA,MGF,G3,0,153,1155,160,11,1688,,1949640
2015,SSA,MIA,AA,0,182,3884,509,197,35854,,139256936
2015,SSA,NAT,AD,0,106,532,90,32,3404,,1810928
2015,SSA,NAT,G3,0,170,532,84,600,101844,,54181008
2015,SSA,PAV,AD,0,70,241,78,214,14980,,3610180
2015,SSA,PNZ,O6,0,162,288,61,363,58758,,16922304
2015,SSA,POA,G3,0,169,1437,218,117,19760,,28395120
2015,SSA,RAO,2Z,0,72,843,190,1,72,,60696
2015,SSA,REC,AD,0,116,402,78,1061,123602,,49688004
2015,SSA,REC,G3,0,153,402,79,1245,190434,,76554468
2015,SSA,REC,JJ,0,172,402,74,499,85930,,34543860
2015,SSA,REC,O6,0,162,402,75,1084,175464,,70536528
2015,SSA,SCL,UX,0,299,2482,360,14,4186,,10389652
2015,SSA,SDU,AD,0,106,759,129,148,15712,,11925408
2015,SSA,SDU,G3,0,168,759,120,121,20362,,15454758
2015,SSA,VCP,AD,0,118,905,153,1529,180242,,163119010
2015,SSA,VCP,G3,0,162,905,146,23,3728,,3373840
2015,SSA,VDC,2Z,0,72,216,66,1035,74520,,16096320
2015,SSA,VDC,AD,0,70,216,71,572,40040,,8648640
2015,SSA,VIX,AD,0,76,523,132,159,12066,,6310518
2015,SSA,VIX,G3,0,150,523,98,394,59024,,30869552
2015,STD,CCS,5R,0,115,403,65,590,67850,,27343550
2015,STD,CCS,QL,0,144,403,79,337,48510,,19549530
2015,STD,CCS,R7,0,150,403,70,307,46050,,18558150
2015,STD,CCS,RUC,0,115,403,65,40,4600,,1853800
2015,STD,CCS,V0,0,98,403,59,563,55174,,22235122
2015,STD,HAV,CRN,0,43,1268,304,28,1204,,1526672
2015,STD,PMV,5R,0,115,596,90,86,9890,,5894440
2015,STD,PMV,V0,0,98,596,95,215,21070,,12557720
2015,STI,ATL,DL,0,160,1299,212,2,320,,415680
2015,STI,BOS,B6,0,150,1585,232,239,35850,,56822250
2015,STI,EWR,B6,0,150,1484,234,365,54750,,81249000
2015,STI,EWR,UA,0,156,1484,239,404,62994,,93483096
2015,STI,FLL,NK,0,164,762,138,125,20447,,15580614
2015,STI,JFK,B6,0,160,1478,226,2101,336820,,497819960
2015,STI,JFK,DL,0,160,1478,226,1214,194204,,287033512
2015,STI,MIA,AA,0,150,758,136,365,54750,,41500500
2015,STI,PLS,JY,0,30,195,69,155,4650,,906750
2015,STI,PTY,CM,0,94,924,159,260,24440,,22582560
2015,STI,SJU,B6,0,116,307,70,365,42500,,13047500
2015,STM,ATM,AD,0,70,183,67,150,10500,,1921500
2015,STM,BEL,AD,0,96,441,97,648,62304,,27476064
2015,STM,BEL,G3,0,166,441,75,949,157196,,69323436
2015,STM,BEL,JJ,0,168,441,82,325,54492,,24030972
2015,STM,BSB,JJ,0,164,1039,145,220,36042,,37447638
2015,STM,ITB,AD,0,70,150,56,252,17640,,2646000
2015,STM,MAO,AD,0,96,364,88,648,62208,,22643712
2015,STM,MAO,G3,0,170,364,70,719,122178,,44472792
2015,STM,MAO,JJ,0,170,364,75,59,10032,,3651648
2015,STM,TMT,AD,0,70,127,47,198,13860,,1760220
2015,SVD,BGI,LI,0,53,115,40,1624,86820,,9984300
2015,SVD,GND,LI,0,61,87,30,101,6128,,533136
2015,SVD,POS,LI,0,57,176,55,730,41926,,7378976
2015,SVD,SLU,LI,0,65,62,31,358,23176,,1436912
2015,SVI,ACR,9R,0,19,250,80,14,266,,66500
2015,SVI,BOG,9R,0,19,181,75,14,266,,48146
2015,SVI,FLA,9R,0,17,67,39,29,493,,33031
2015,SXM,ANU,7N,0,150,106,40,4,600,,63600
2015,SXM,ANU,LI,0,49,106,41,573,28134,,2982204
2015,SXM,ANU,WM,0,19,106,53,3,57,,6042
2015,SXM,ATL,DL,0,147,1701,265,280,41266,,70193466
2015,SXM,AXA,Q3,0,9,11,10,792,7128,,78408
2015,SXM,BGI,BW,0,154,418,80,73,11242,,4699156
2015,SXM,BGI,LI,0,46,418,110,97,4462,,1865116
2015,SXM,BOS,B6,0,150,1742,271,58,8700,,15155400
2015,SXM,CDG,AF,0,275,4184,495,301,82775,,346330600
2015,SXM,CLT,AA,0,206,1612,262,82,16904,,27249248
2015,SXM,CLT,US,0,169,1612,253,391,66214,,106736968
2015,SXM,CUR,7I,0,151,561,94,366,55344,,31047984
2015,SXM,DCF,WM,0,19,218,90,29,551,,120118
2015,SXM,DOM,3S,0,46,209,60,215,9890,,2067010
2015,SXM,DOM,LI,0,48,209,60,147,7026,,1468434
2015,SXM,DOM,RSI,0,9,209,90,187,1683,,351747
2015,SXM,DOM,WM,0,46,209,60,84,3837,,801933
2015,SXM,DOM,XV,0,19,209,60,6,114,,23826
2015,SXM,DOM,YI,0,9,209,90,74,666,,139194
2015,SXM,EIS,LI,0,64,97,38,880,56748,,5504556
2015,SXM,EIS,RSI,0,9,97,45,783,7047,,683559
2015,SXM,EIS,WM,0,20,97,46,498,9995,,969515
2015,SXM,EIS,XV,0,19,97,25,3,57,,5529
2015,SXM,EIS,YI,0,9,97,45,312,2808,,272376
2015,SXM,EUX,WM,0,20,38,21,1412,27642,,1050396
2015,SXM,EWR,UA,0,118,1696,284,233,27494,,46629824
2015,SXM,FLL,NK,0,177,1222,196,52,9228,,11276616
2015,SXM,IAD,UA,0,118,1680,273,49,5782,,9713760
2015,SXM,JFK,AA,0,188,1684,284,87,16393,,27605812
2015,SXM,JFK,B6,0,150,1684,267,421,63150,,106344600
2015,SXM,JFK,DL,0,172,1684,273,337,58047,,97751148
2015,SXM,KIN,BW,0,154,898,145,105,16170,,14520660
2015,SXM,MIA,AA,0,145,1222,198,674,97718,,119411396
2015,SXM,MSP,DL,0,180,2537,365,10,1795,,4553915
2015,SXM,MSP,SY,0,126,2537,375,22,2772,,7032564
2015,SXM,NEV,RSI,0,9,66,30,187,1683,,111078
2015,SXM,NEV,WM,0,19,66,35,411,7820,,516120
2015,SXM,NEV,YI,0,9,66,30,74,666,,43956
2015,SXM,ORD,UA,0,118,2204,361,31,3658,,8062232
2015,SXM,ORY,TX,0,324,4174,495,45,14580,,60856920
2015,SXM,PAP,7I,0,151,603,102,104,15746,,9494838
2015,SXM,PAP,8I,0,150,603,35,5,750,,452250
2015,SXM,PHL,AA,0,203,1672,273,36,7309,,12220648
2015,SXM,PHL,US,0,160,1672,270,145,23196,,38783712
2015,SXM,POS,BW,0,154,527,95,32,4928,,2597056
2015,SXM,PTP,TX,0,334,161,49,4,1336,,215096
2015,SXM,PTP,WM,0,19,161,75,1,19,,3059
2015,SXM,PTY,CM,0,134,1255,198,216,28908,,36279540
2015,SXM,SAB,WM,0,20,28,15,1457,28772,,805616
2015,SXM,SBH,PV,0,13,19,15,4036,52164,,991116
2015,SXM,SBH,TX,0,9,19,15,108,944,,17936
2015,SXM,SBH,WM,0,19,19,15,5635,108561,,2062659
2015,SXM,SDQ,7I,0,151,431,85,160,24222,,10439682
2015,SXM,SDQ,7N,0,138,431,75,73,10050,,4331550
2015,SXM,SDQ,8I,0,81,431,83,53,4278,,1843818
2015,SXM,SFG,3S,0,46,6,15,74,3404,,20424
2015,SXM,SJU,3S,0,46,192,60,17,782,,150144
2015,SXM,SJU,B6,0,107,192,61,365,38900,,7468800
2015,SXM,SJU,BB,0,34,192,60,156,5304,,1018368
2015,SXM,SJU,RSI,0,9,192,105,522,4698,,902016
2015,SXM,SJU,YI,0,9,192,105,208,1872,,359424
2015,SXM,SKB,LI,0,72,56,30,560,40320,,2257920
2015,SXM,SKB,WM,0,19,56,30,393,7467,,418152
2015,SXM,STT,LI,0,47,124,45,209,9746,,1208504
2015,SXM,STT,RSI,0,9,124,60,783,7047,,873828
2015,SXM,STT,YI,0,9,124,60,312,2808,,348192
2015,SXM,STX,LI,0,46,113,45,156,7244,,818572
2015,SXM,YQB,WG,0,189,2040,315,2,378,,771120
2015,SXM,YUL,TS,0,185,1990,265,17,3150,,6268500
2015,SXM,YUL,WG,0,189,1990,303,26,4914,,9778860
2015,SXM,YUL,WS,0,136,1990,299,20,2720,,5412800
2015,SXM,YYZ,AC,0,191,2014,303,28,5348,,10770872
2015,SXM,YYZ,TS,0,136,2014,305,19,2581,,5198134
2015,SXM,YYZ,WG,0,189,2014,304,34,6426,,12941964
2015,SXM,YYZ,WS,0,148,2014,307,121,17896,,36042544
2015,TAB,ANU,BA,0,297,419,80,103,30591,,12817629
2015,TAB,BGI,G3,0,170,161,50,48,8160,,1313760
2015,TAB,JFK,BW,0,154,2184,305,52,8008,,17489472
2015,TAB,POS,BW,0,74,51,25,7924,586286,,29900586
2015,TBI,ATC,Q7,0,33,25,15,730,24090,,602250
2015,TBI,NAS,PL,0,19,135,28,312,5928,,800280
2015,TBP,LIM,LA,0,154,625,105,677,104324,,65202500
2015,TBT,MAO,AD,0,117,687,114,369,43350,,29781450
2015,TCB,FLL,3M,0,34,177,72,459,15606,,2762262
2015,TCB,NAS,UP,0,15,117,35,105,1575,,184275
2015,TCD,LET,9R,0,17,90,43,66,1150,,103500
2015,TCO,BOG,9R,0,49,375,80,271,13234,,4962750
2015,TCO,CLO,9R,0,49,202,59,271,13234,,2673268
2015,TCO,CLO,AV,0,72,202,68,722,51984,,10500768
2015,TCQ,AQP,P9,0,122,146,30,425,51850,,7570100
2015,TCQ,LIM,LA,0,152,617,115,969,147132,,90780444
2015,TCQ,LIM,P9,0,122,617,100,177,21594,,13323498
2015,TDD,CBB,8J,0,82,198,50,22,1804,,357192
2015,TDD,CBB,A4,0,19,198,60,97,1843,,364914
2015,TDD,CBB,OB,0,122,198,45,312,38064,,7536672
2015,TDD,CIJ,8J,0,82,368,60,13,1066,,392288
2015,TDD,CIJ,A4,0,19,368,90,97,1843,,678224
2015,TDD,CIJ,OB,0,122,368,60,1,122,,44896
2015,TDD,GYA,8J,0,82,277,60,32,2624,,726848
2015,TDD,GYA,A4,0,19,277,70,194,3686,,1021022
2015,TDD,LPB,8J,0,82,247,54,22,1804,,445588
2015,TDD,LPB,A4,0,19,247,64,388,7372,,1820884
2015,TDD,LPB,OB,0,122,247,50,36,4392,,1084824
2015,TDD,RBQ,Z8,0,19,174,40,76,1444,,251256
2015,TDD,RIB,8J,0,82,275,60,12,984,,270600
2015,TDD,RIB,A4,0,19,275,70,194,3686,,1013650
2015,TDD,SRZ,A4,0,19,235,60,457,8683,,2040505
2015,TDD,TJA,OB,0,122,465,90,1,122,,56730
2015,TDD,VVI,8J,0,82,227,50,22,1804,,409508
2015,TFF,ERN,AD,0,48,419,105,45,2166,,907554
2015,TFF,MAO,AD,0,101,323,73,380,38480,,12429040
2015,TFF,SJL,AD,0,48,273,80,45,2166,,591318
2015,TGI,LIM,W4,0,37,202,71,392,14504,,2929808
2015,THE,BSB,AD,0,118,823,140,197,23246,,19131458
2015,THE,BSB,G3,0,160,823,131,973,155946,,128343558
2015,THE,BSB,JJ,0,165,823,131,640,105888,,87145824
2015,THE,CNF,AD,0,118,1010,160,90,10620,,10726200
2015,THE,FOR,AD,0,96,309,77,506,48716,,15053244
2015,THE,FOR,G3,0,170,309,70,316,53590,,16559310
2015,THE,FOR,JJ,0,166,309,61,620,102648,,31718232
2015,THE,GRU,G3,0,170,1291,198,386,65620,,84715420
2015,THE,GRU,JJ,0,166,1291,184,279,46260,,59721660
2015,THE,PHB,AD,0,70,167,58,96,6720,,1122240
2015,THE,REC,AD,0,118,581,95,463,54610,,31728410
2015,THE,SLZ,AD,0,115,196,51,624,71700,,14053200
2015,THE,SLZ,G3,0,170,196,48,14,2380,,466480
2015,THE,VCP,AD,0,116,1272,188,411,47514,,60437808
2015,TJA,BYC,A4,0,19,72,25,180,3420,,246240
2015,TJA,BYC,Z8,0,50,72,23,162,8100,,583200
2015,TJA,CBB,8J,0,82,300,60,9,738,,221400
2015,TJA,CBB,OB,0,122,300,50,681,83082,,24924600
2015,TJA,CIJ,OB,0,122,774,120,2,244,,188856
2015,TJA,LPB,OB,0,122,416,65,389,47458,,19742528
2015,TJA,LPB,Z8,0,50,416,63,161,8050,,3348800
2015,TJA,SLA,Z8,0,50,233,50,112,5600,,1304800
2015,TJA,SRZ,A4,0,19,277,75,166,3154,,873658
2015,TJA,VVI,8J,0,82,289,60,12,984,,284376
2015,TJA,VVI,OB,0,122,289,50,368,44896,,12974944
2015,TJA,VVI,Z8,0,50,289,50,112,5600,,1618400
2015,TJL,RAO,2Z,0,72,253,67,306,22032,,5574096
2015,TJL,VCP,AD,0,70,330,92,573,40110,,13236300
2015,TME,BOG,9R,0,46,203,77,12,552,,112056
2015,TME,RVE,9R,0,46,35,25,40,1840,,64400
2015,TMT,BEL,AD,0,70,546,150,20,1400,,764400
2015,TMT,STM,AD,0,70,127,50,200,14000,,1778000
2015,TNW,UIO,EQ,0,46,74,43,144,6624,,490176
2015,TPP,IQT,2I,0,85,282,60,365,31025,,8749050
2015,TPP,IQT,LA,0,136,282,67,74,10064,,2838048
2015,TPP,LIM,2I,0,89,384,75,524,46865,,17996160
2015,TPP,LIM,LA,0,146,384,75,1363,199350,,76550400
2015,TPP,LIM,P9,0,122,384,75,730,89060,,34199040
2015,TPP,PCL,2I,0,85,178,35,205,17425,,3101650
2015,TRU,LIM,AV,0,110,303,70,729,80080,,24264240
2015,TRU,LIM,LA,0,146,303,65,1331,194750,,59009250
2015,TRU,LIM,W4,0,120,303,70,22,2640,,799920
2015,TUA,UIO,EQ,0,46,84,45,2,92,,7728
2015,TUC,AEP,AR,0,150,664,105,1896,284416,,188852224
2015,TUC,AEP,LA,0,156,664,104,749,116796,,77552544
2015,TUC,COR,AR,0,130,313,63,130,16944,,5303472
2015,TUC,EZE,LA,0,156,674,104,3,468,,315432
2015,TUR,BEL,AD,0,70,187,62,169,11830,,2212210
2015,TUR,MAB,AD,0,70,116,44,24,1680,,194880
2015,TXF,CNF,AD,0,70,317,92,267,18690,,5924730
2015,TYL,LIM,LA,0,138,587,98,433,59708,,35048596
2015,UAQ,AEP,AR,0,115,614,92,923,106352,,65300128
2015,UAQ,EZE,AR,0,96,613,92,1,96,,58848
2015,UAQ,MDZ,LA,0,156,88,40,246,38364,,3376032
2015,UBA,AAX,AD,0,70,66,30,151,10570,,697620
2015,UBA,CNF,AD,0,70,259,77,233,16310,,4224290
2015,UBA,GRU,2Z,0,72,270,85,185,13320,,3596400
2015,UBA,GYN,2Z,0,72,231,60,1,72,,16632
2015,UBA,RAO,2Z,0,72,96,43,63,4536,,435456
2015,UBA,VCP,AD,0,70,230,72,690,48300,,11109000
2015,UDI,BPS,AD,0,115,625,103,48,5520,,3450000
2015,UDI,BPS,G3,0,144,625,105,1,144,,90000
2015,UDI,BSB,AD,0,70,208,79,91,6370,,1324960
2015,UDI,BSB,JJ,0,147,208,62,294,43126,,8970208
2015,UDI,CGH,G3,0,153,343,72,687,105376,,36143968
2015,UDI,CGH,JJ,0,148,343,72,1262,186382,,63929026
2015,UDI,CNF,AD,0,78,282,78,781,61042,,17213844
2015,UDI,CNF,G3,0,160,282,68,607,97080,,27376560
2015,UDI,GRU,2Z,0,72,333,99,582,41904,,13954032
2015,UDI,GRU,AD,0,70,333,103,103,7210,,2400930
2015,UDI,GRU,G3,0,146,333,65,249,36428,,12130524
2015,UDI,GYN,2Z,0,72,168,47,363,26136,,4390848
2015,UDI,PLU,AD,0,70,286,77,216,15120,,4324320
2015,UDI,RAO,2Z,0,72,159,43,421,30312,,4819608
2015,UDI,REC,AD,0,118,1160,174,39,4602,,5338320
2015,UDI,SDU,AD,0,106,429,84,201,21318,,9145422
2015,UDI,SJP,AD,0,118,155,45,42,4956,,768180
2015,UDI,VCP,AD,0,99,293,74,970,95980,,28122140
2015,UIB,BOG,9R,0,47,184,66,731,34354,,6321136
2015,UIB,BOG,LA,0,37,184,65,46,1702,,313168
2015,UIB,BSC,9R,0,17,62,35,185,3145,,194990
2015,UIB,CLO,9R,0,48,149,58,154,7448,,1109752
2015,UIB,EOH,9R,0,47,80,48,1445,67310,,5384800
2015,UIB,NQU,9R,0,17,42,28,101,1717,,72114
2015,UIO,ATL,DL,0,176,2363,315,365,64381,,152132303
2015,UIO,AUA,8I,0,78,1048,150,18,1404,,1471392
2015,UIO,BOG,AV,0,138,448,100,1443,199572,,89408256
2015,UIO,BOG,CM,0,103,448,104,365,37550,,16822400
2015,UIO,BOG,EQ,0,109,448,91,271,29515,,13222720
2015,UIO,BOG,VVC,0,150,448,96,187,28050,,12566400
2015,UIO,CLO,LA,0,156,292,70,38,5928,,1730976
2015,UIO,CUE,AV,0,120,193,52,9,1080,,208440
2015,UIO,CUE,EQ,0,141,193,54,977,137973,,26628789
2015,UIO,CUE,XL,0,124,193,55,812,100688,,19432784
2015,UIO,DFW,AA,0,128,2579,375,10,1280,,3301120
2015,UIO,ESM,EQ,0,119,109,40,523,62205,,6780345
2015,UIO,ETR,EQ,0,80,249,66,622,49956,,12439044
2015,UIO,EZE,EQ,0,145,2719,360,368,53276,,144857444
2015,UIO,FLL,EQ,0,160,1812,255,323,51644,,93578928
2015,UIO,GPS,AV,0,120,812,127,202,24316,,19744592
2015,UIO,GPS,XL,0,124,812,133,202,25048,,20338976
2015,UIO,GRU,EQ,0,146,2681,355,156,22731,,60941811
2015,UIO,GYE,AV,0,128,169,55,1822,233002,,39377338
2015,UIO,GYE,AZ,0,230,169,50,1,230,,38870
2015,UIO,GYE,EQ,0,142,169,50,3146,446447,,75449543
2015,UIO,GYE,XL,0,127,169,55,3434,436524,,73772556
2015,UIO,HAV,EQ,0,145,1617,210,161,23337,,37735929
2015,UIO,IAH,UA,0,137,2356,325,389,53416,,125848096
2015,UIO,JFK,EQ,0,275,2830,370,381,104645,,296145350
2015,UIO,LGQ,EQ,0,120,112,40,630,75706,,8479072
2015,UIO,LIM,AV,0,120,826,140,363,43696,,36092896
2015,UIO,LIM,EQ,0,125,826,120,346,43421,,35865746
2015,UIO,LIM,LA,0,140,826,136,622,87256,,72073456
2015,UIO,LOH,EQ,0,104,272,59,670,69680,,18952960
2015,UIO,MAD,IB,0,355,5433,634,156,55358,,300760014
2015,UIO,MDE,LA,0,156,482,90,50,7800,,3759600
2015,UIO,MEC,AV,0,130,160,50,613,79666,,12746560
2015,UIO,MEC,EQ,0,117,160,50,814,94957,,15193120
2015,UIO,MEX,AM,0,146,1941,292,365,53441,,103728981
2015,UIO,MIA,AA,0,194,1793,251,730,141890,,254408770
2015,UIO,MIA,XL,0,132,1793,259,365,48110,,86261230
2015,UIO,OCC,AV,0,120,105,35,261,31328,,3289440
2015,UIO,OCC,EQ,0,159,105,40,839,133722,,14040810
2015,UIO,PTY,CM,0,145,638,117,1491,216538,,138151244
2015,UIO,SAL,AV,0,125,1183,175,366,45672,,54029976
2015,UIO,SCL,LA,0,136,2350,335,1,136,,319600
2015,UIO,SNC,EQ,0,57,223,70,159,9054,,2019042
2015,UIO,TUA,EQ,0,46,84,45,1,46,,3864
2015,UIO,VVI,AZ,0,230,1596,240,1,230,,367080
2015,UIO,XMS,EQ,0,46,150,50,144,6624,,993600
2015,UPB,BWW,GTV,0,46,220,55,53,2438,,536360
2015,UPB,CYO,GTV,0,46,118,40,41,1886,,222548
2015,UPB,HOG,GTV,0,46,430,105,6,276,,118680
2015,UPB,SCU,GTV,0,46,481,120,6,276,,132756
2015,URG,POA,AD,0,70,351,104,55,3850,,1351350
2015,URG,RIA,NHG,0,19,200,70,179,3401,,680200
2015,USH,AEP,AR,0,167,1479,208,1000,167152,,247217808
2015,USH,AEP,LA,0,156,1479,201,506,78900,,116693100
2015,USH,EZE,AR,0,258,1459,208,283,72940,,106419460
2015,USH,FTE,AR,0,166,352,85,611,101516,,35733632
2015,USH,FTE,LA,0,156,352,80,66,10296,,3624192
2015,USH,REL,AR,0,159,814,130,115,18324,,14915736
2015,USH,RGL,AR,0,146,227,65,35,5120,,1162240
2015,UVF,ATL,DL,0,159,2012,292,335,53356,,107352272
2015,UVF,BOS,B6,0,150,2065,308,26,3900,,8053500
2015,UVF,CLT,AA,0,134,1934,292,22,2948,,5701432
2015,UVF,CLT,US,0,132,1934,285,108,14276,,27609784
2015,UVF,EWR,UA,0,156,2024,313,44,6853,,13870472
2015,UVF,GND,BA,0,297,132,48,80,23760,,3136320
2015,UVF,JFK,B6,0,150,2012,301,362,54300,,109251600
2015,UVF,JFK,DL,0,162,2012,289,37,5979,,12029748
2015,UVF,LGW,BA,0,297,4222,492,363,107811,,455178042
2015,UVF,LGW,VS,0,266,4222,507,228,60648,,256055856
2015,UVF,MIA,AA,0,182,1503,229,365,66430,,99844290
2015,UVF,ORD,UA,0,167,2529,375,2,334,,844686
2015,UVF,PHL,AA,0,128,2001,299,2,256,,512256
2015,UVF,PHL,US,0,125,2001,299,18,2258,,4518258
2015,UVF,POS,BA,0,297,219,63,283,84051,,18407169
2015,UVF,YUL,AC,0,120,2315,330,15,1800,,4167000
2015,UVF,YUL,TS,0,184,2315,329,14,2583,,5979645
2015,UVF,YUL,WG,0,189,2315,330,11,2079,,4812885
2015,UVF,YYZ,AC,0,130,2343,342,113,14700,,34442100
2015,UVF,YYZ,TS,0,133,2343,335,18,2394,,5609142
2015,UVF,YYZ,WG,0,189,2343,340,29,5481,,12841983
2015,UVF,YYZ,WS,0,140,2343,342,120,16800,,39362400
2015,UYU,CBB,OB,0,122,178,50,2,244,,43432
2015,UYU,LPB,OB,0,122,280,51,26,3172,,888160
2015,UYU,LPB,Z8,0,49,280,45,1239,60462,,16929360
2015,UYU,VVI,Z8,0,50,248,60,11,550,,136400
2015,VAL,CNF,AD,0,118,540,99,27,3186,,1720440
2015,VAL,VCP,AD,0,106,849,148,25,2650,,2249850
2015,VCP,AJU,AD,0,118,1062,151,372,43788,,46502856
2015,VCP,ARU,AD,0,70,246,85,942,65940,,16221240
2015,VCP,BEL,AD,0,118,1496,212,6,708,,1059168
2015,VCP,BPS,AD,0,116,692,116,229,26542,,18367064
2015,VCP,BPS,G3,0,170,692,119,20,3400,,2352800
2015,VCP,BSB,AD,0,116,495,106,1807,208906,,103408470
2015,VCP,BSB,G3,0,167,495,103,725,120728,,59760360
2015,VCP,BSB,JJ,0,166,495,104,1102,183090,,90629550
2015,VCP,BYO,AD,0,70,608,166,104,7280,,4426240
